Lp;DataPoczatku;DataKonca;SumaUbezpieczenia;Odnowienia;Ulica;KodPocztowy;Miasto;Wojewodztwo;Kraj;ReasekuracjaO;ReasekuracjaF;Szerokosc;Dlugosc;Flaga_1;Flaga_2;Nr_Wojewodztwa
2908;2023-03-17;2024-03-16;20000,0;TAK;JANA MATEJKI 10;41-700;RUDA ŚLĄSKA;Śląskie;POLSKA;1;;50.31691455;18.858448633912346;1;0;15;
2909;2023-03-20;2024-03-19;200000,0;TAK;Kołłątaja 5;85-080;Bydgoszcz;Kujawsko-Pomorskie;POLSKA;1;;53.1283651;18.0102428;1;0;2;
2910;2023-03-20;2024-03-19;150000,0;TAK;ADOLFA PIĄTKA 27;41-907;BYTOM;Śląskie;POLSKA;1;;50.3356597;18.89100605;1;0;15;
2911;2023-03-20;2024-03-19;607976,0;TAK;KONSTRUKTORSKA 10D;02-673;WARSZAWA;Mazowieckie;POLSKA;1;;52.1854968;20.9936617;1;0;5;
2912;2023-03-21;2024-03-20;135000,0;TAK;Kolejarzy 11;21-540;Małaszewicze;Lubelskie;POLSKA;1;;52.02418625;23.526127615092307;1;0;3;
2913;2023-03-21;2024-03-20;380000,0;TAK;NEFRYTOWA 24;03-680;WARSZAWA;Mazowieckie;POLSKA;1;;52.280364250000005;21.080250702223523;1;0;5;
2914;2023-03-21;2024-03-20;100000,0;TAK;FABRYCZNA 2G;06-450;GLINOJECK;Mazowieckie;POLSKA;1;;52.816126350000005;20.284665460174416;1;0;5;
2915;2023-04-03;2024-04-02;200000,0;TAK;GEN. WŁADYSŁAWA SIKORSKIEGO 72A;11-400;KĘTRZYN;Warmińsko-Mazurskie;POLSKA;1;;54.0844977;21.355015346742242;1;0;11;
2916;2023-03-21;2024-03-20;650000,0;TAK;Żurawia 2;00-503;Warszawa;Mazowieckie;POLSKA;1;;52.2295041;21.0202948;1;0;5;
2917;2023-03-21;2024-03-20;100000,0;TAK;KRÓLOWEJ JADWIGI 1;41-940;PIEKARY ŚLĄSKIE;Śląskie;POLSKA;1;;50.3871993;18.9539801;1;0;15;
2918;2023-03-21;2024-03-20;375000,0;TAK;Marcina 7B;83-300;Łapalice;Pomorskie;POLSKA;1;;54.349590;18.131480;1;1;10;
2919;2023-03-22;2024-03-21;402000,0;TAK;KS. JÓZEFA MEIERA 20G;31-236;KRAKÓW;Małopolskie;POLSKA;1;;50.099879200000004;19.964938895890064;1;0;6;
2920;2023-03-23;2024-03-22;90000,0;TAK;PIŁSUDSKIEGO 2A;68-100;ŻAGAŃ;Lubuskie;POLSKA;1;;51.61692;15.32569;1;0;4;
2921;2023-03-23;2024-03-22;140000,0;TAK;ARMII KRAJOWEJ 39;06-400;CIECHANÓW;Mazowieckie;POLSKA;1;;52.8742825;20.629270301903553;1;0;5;
2922;2023-03-24;2024-03-23;100000,0;TAK;ZARZYSKO 8;56-400;ZARZYSKO;Dolnośląskie;POLSKA;1;;51.1942;17.49677;3;0;1;
2923;2023-03-24;2024-03-23;260710,0;TAK;KILIŃSKIEGO 61A 1;97-500;RADOMSKO;Łódzkie;POLSKA;1;;51.0759166;19.4530353;1;0;14;
2924;2023-03-27;2024-03-26;400000,0;TAK;Słowackiego 11;11-010;Barczewo;Warmińsko-Mazurskie;POLSKA;1;;53.8323339;20.699246121436005;1;0;11;
2925;2023-03-27;2024-03-26;491869,0;TAK;POLNA 2B;67-100;PRZYBORÓW;Lubuskie;POLSKA;1;;51.7961569;15.7681591;1;0;4;
2926;2023-03-27;2024-03-26;371000,0;TAK; 11;14-241;Segnowy;Warmińsko-Mazurskie;POLSKA;1;;53.623102;19.451698;1;1;11;
2927;2023-03-27;2024-03-26;20000,0;TAK;Solna 6;32-600;Oświęcim;Małopolskie;POLSKA;1;;50.041416;19.2210888;1;0;6;
2928;2023-03-27;2024-03-26;160000,0;TAK;MICKIEWICZA 40;96-230;BIAŁA RAWSKA;Łódzkie;POLSKA;1;;51.8130638;20.4803931172241;1;0;14;
2929;2023-03-27;2024-03-26;435000,0;TAK; 21;64-930;Szydłowo;Wielkopolskie;POLSKA;1;;53.160590;16.611970;1;1;12;
2930;2023-03-28;2024-03-27;400000,0;TAK;Podmiejska 56F;42-700;Lubliniec;Śląskie;POLSKA;1;;50.675055;18.698187;3;1;15;
2931;2023-03-28;2024-03-27;220000,0;TAK;Kazimierza Pułaskiego 37;58-100;Świdnica;Dolnośląskie;POLSKA;1;;50.8423874;16.4911459;1;0;1;
2932;2023-03-29;2024-03-28;290000,0;TAK;Aleja Wojska Polskiego 5;58-500;Jelenia Góra;Dolnośląskie;POLSKA;1;;50.902421149999995;15.747202864735696;1;0;1;
2933;2023-03-29;2024-03-28;520000,0;TAK; 32A;62-610;Biele;Wielkopolskie;POLSKA;1;;52.378098;18.502281;1;1;12;
2934;2023-03-30;2024-03-29;430000,0;TAK;LATAWCOWA 12;54-130;WROCŁAW;Dolnośląskie;POLSKA;1;;51.128962;16.9641035;1;0;1;
2935;2023-03-30;2024-03-29;200000,0;TAK;WOJSŁAWICKA 21;22-100;CHEŁM;Lubelskie;POLSKA;1;;51.1223766;23.4848678;1;0;3;
2936;2023-03-30;2024-03-29;355000,0;TAK;INŻYNIERSKA 52;53-229;WROCŁAW;Dolnośląskie;POLSKA;1;;51.0948276;16.9879898;1;0;1;
2937;2023-03-31;2024-03-30;240000,0;TAK;OSIEDLE POMORSKIE 3E;65-547;ZIELONA GÓRA;Lubuskie;POLSKA;1;;51.9375133;15.5522534;1;0;4;
2938;2023-03-31;2024-03-30;250000,0;TAK;Ernesta Cieślewskiego 3;31-467;Kraków;Małopolskie;POLSKA;1;;50.0845077;19.9813229;1;0;6;
2939;2023-04-04;2024-04-03;217064,0;TAK;ŚRÓDMIEŚCIE 17A;16-300;AUGUSTÓW;Podlaskie;POLSKA;1;;53.8402671;22.985986105420523;1;0;9;
2940;2023-04-04;2024-04-03;200000,0;TAK;ZAKOPIAŃSKA 41;34-322;GILOWICE;Małopolskie;POLSKA;1;;49.72837;19.32293;1;0;6;
2941;2023-04-05;2024-04-04;240000,0;TAK;HRUBIESZOWSKA 45;71-047;SZCZECIN;Zachodniopomorskie;POLSKA;1;;53.4262622;14.481579;1;0;13;
2942;2023-04-05;2024-04-04;408400,0;TAK;JĘDRZEJEWO 5;86-141;JĘDRZEJEWO;Kujawsko-Pomorskie;POLSKA;1;;53.5276;18.20272;3;0;2;
2943;2023-04-05;2024-04-04;250000,0;TAK;BOHATERÓW MONTE CASSINO 21;15-873;BIAŁYSTOK;Podlaskie;POLSKA;1;;53.12827865;23.13863809456791;1;0;9;
2944;2023-04-05;2024-04-04;61000,0;TAK;Pocztowa 2;86-300;Grudziądz;Kujawsko-Pomorskie;POLSKA;1;;53.4299743;18.726204350699984;1;0;2;
2945;2023-04-05;2024-04-04;685993,0;TAK;Wiatraczna 15;04-364;Warszawa;Mazowieckie;POLSKA;1;;52.2446681;21.0870352;1;0;5;
2946;2023-04-06;2024-04-05;270000,0;TAK;BOGACZEWO 40;11-500;BOGACZEWO;Warmińsko-Mazurskie;POLSKA;1;;53.96175;21.7379;3;0;11;
2947;2023-04-06;2024-04-05;178700,0;TAK;Warszawska 9;86-300;Grudziądz;Kujawsko-Pomorskie;POLSKA;1;;53.462824;18.76901072959184;1;0;2;
2948;2023-04-14;2024-04-13;720000,0;TAK;JASNA 44;52-200;WYSOKA;Dolnośląskie;POLSKA;1;;51.0533651;17.007874;1;0;1;
2949;2023-04-07;2024-04-06;305000,0;TAK;Zielona 18A;33-380;Krynica-Zdrój;Małopolskie;POLSKA;1;;49.4244932;20.950444;1;0;6;
2950;2023-04-07;2024-04-06;245000,0;TAK;Tadeusza Kościuszki 3a;36-060;Głogów Małopolski;Podkarpackie;POLSKA;1;;50.14522495;21.976221930828927;1;0;8;
2951;2023-04-07;2024-04-06;112500,0;TAK;Tuwima 1;59-900;Zgorzelec;Dolnośląskie;POLSKA;1;;51.1539776;15.016843;1;0;1;
2952;2023-04-10;2024-04-09;100000,0;TAK;GUSTAWA MORCINKA 6;93-217;ŁÓDŹ;Łódzkie;POLSKA;1;;51.747960250000006;19.4991838247398;1;0;14;
2953;2023-04-10;2024-04-09;20000,0;TAK;PIOTRKOWSKA 109;90-425;ŁÓDŹ;Łódzkie;POLSKA;1;;51.764139;19.4572385;1;0;14;
2954;2023-04-10;2024-04-09;120000,0;TAK;GŁUCHOŁASKA 10;48-200;ŁĄKA PRUDNICKA;Opolskie;POLSKA;1;;50.31876215;17.54085100351818;1;0;7;
2955;2023-04-11;2024-04-10;675000,0;TAK;Bobrowiecka 10B;00-728;Warszawa;Mazowieckie;POLSKA;1;;52.1994644;21.04776847374157;1;0;5;
2956;2023-04-11;2024-04-10;350000,0;TAK;WITOMIŃSKA 17;81-311;GDYNIA;Pomorskie;POLSKA;1;;54.51075285;18.530530581339082;1;0;10;
2957;2023-04-11;2024-04-10;120000,0;TAK;WARSZAWSKA 22A;11-500;GIŻYCKO;Warmińsko-Mazurskie;POLSKA;1;;54.0354986;21.77653919932621;1;0;11;
2958;2023-04-12;2024-04-11;120000,0;TAK;BATALIONÓW CHŁOPSKICH 15;06-400;CIECHANÓW;Mazowieckie;POLSKA;1;;52.8785709;20.6340354;1;0;5;
2959;2023-04-11;2024-04-10;249000,0;TAK;Nasiegniewo 35G;87-811;Nasiegniewo;Kujawsko-Pomorskie;POLSKA;1;;52.6889417;19.1564418;3;0;2;
2960;2023-04-11;2024-04-10;235000,0;TAK;CHORZOWSKA 212;40-101;KATOWICE;Śląskie;POLSKA;1;;50.278068000000005;18.98142647727314;1;0;15;
2961;2023-04-12;2024-04-11;100000,0;TAK;MIKOŁAJKI 7;19-314;MIKOŁAJKI;Podlaskie;POLSKA;1;;53.88357;22.56909;3;0;9;
2962;2023-04-12;2024-04-11;100000,0;TAK;Kasiłan 3;22-122;Kasiłan;Lubelskie;POLSKA;1;;51.0394522;23.491079236391176;3;0;3;
2963;2023-04-12;2024-04-11;20000,0;TAK;WIEJSKA 16;82-500;KWIDZYN;Pomorskie;POLSKA;1;;53.71550575;18.937915424204345;1;0;10;
2964;2023-04-12;2024-04-11;350000,0;TAK; 10;21-030;Motycz;Lubelskie;POLSKA;1;;51.236577;22.391719;1;1;3;
2965;2023-04-12;2024-04-11;70000,0;TAK;OSIEDLE POMORSKIE 4B;65-548;ZIELONA GÓRA;Lubuskie;POLSKA;1;;51.9371898;15.5537816;1;0;4;
2966;2023-04-12;2024-04-11;150000,0;TAK;GILÓW 69;58-217;GILÓW;Dolnośląskie;POLSKA;1;;50.720769000000004;16.772559;3;0;1;
2967;2023-04-12;2024-04-11;154000,0;TAK;11 listopada 38;62-510;KONIN;Wielkopolskie;POLSKA;1;;52.23135755;18.27734774963518;1;0;12;
2968;2023-04-13;2024-04-12;200000,0;TAK;WIETLIN TRZECI 32;37-543;WIETLIN TRZECI;Podkarpackie;POLSKA;1;;50.00160015;22.868050261199002;3;0;8;
2969;2023-04-13;2024-04-12;75000,0;TAK;KOMORSKA 8;04-161;WARSZAWA;Mazowieckie;POLSKA;1;;52.2368094;21.101632867473185;1;0;5;
2970;2023-04-13;2024-04-12;150000,0;TAK;WERY 6;86-140;WERY;Kujawsko-Pomorskie;POLSKA;1;;53.53296195;18.333365156364756;3;0;2;
2971;2023-04-13;2024-04-12;522000,0;TAK;STANISŁAWA WORCELLA 5A;01-250;WARSZAWA;Mazowieckie;POLSKA;1;;52.222115200000005;20.941981321028642;1;0;5;
2972;2023-04-14;2024-04-13;20000,0;TAK;JULIUSZA SŁOWACKIEGO 2;73-110;STARGARD;Zachodniopomorskie;POLSKA;1;;53.340881350000004;15.033497426534051;1;0;13;
2973;2023-04-14;2024-04-13;490000,0;TAK;Grabionna 195;89-350;Miasteczko Krajeńskie;Kujawsko-Pomorskie;POLSKA;1;;53.11812;17.05653;1;0;2;
2974;2023-04-14;2024-04-13;145000,0;TAK;Wolności 9;22-100;Chełm;Lubelskie;POLSKA;1;;51.1210136;23.479555;1;0;3;
2975;2023-04-14;2024-04-13;296000,0;TAK;Platynowa 26E;80-041;Gdańsk;Pomorskie;POLSKA;1;;54.325408;18.627079;1;1;10;
2976;2023-04-14;2024-04-13;144100,0;TAK;KS. SZCZEPANA REMBOWSKIEGO 62;95-100;ZGIERZ;Łódzkie;POLSKA;1;;51.85430685;19.42803395;1;0;14;
2977;2023-04-19;2024-04-18;520000,0;TAK;UROCZA 5;43-220;BOJSZOWY;Śląskie;POLSKA;1;;50.05767505;19.092512064632455;1;0;15;
2978;2023-04-17;2024-04-16;265000,0;TAK;Widok 95;14-100;Kajkowo;Warmińsko-Mazurskie;POLSKA;1;;53.6839564;19.9806278;1;0;11;
2979;2023-04-17;2024-04-16;110000,0;TAK;GEN. JÓZEFA BEMA 17;09-500;GOSTYNIN;Mazowieckie;POLSKA;1;;52.43316195;19.466369750690706;1;0;5;
2980;2023-04-17;2024-04-16;200000,0;TAK;WARSZAWSKA 16;11-500;GIŻYCKO;Warmińsko-Mazurskie;POLSKA;1;;54.0355519;21.774297050982547;1;0;11;
2981;2023-05-11;2024-05-10;120000,0;TAK;Kolonia Niesułków 10;95-010;Stryków;Łódzkie;POLSKA;1;;51.8828;19.68038;1;0;14;
2982;2023-04-17;2024-04-16;500000,0;TAK;POLNA 5;62-330;PODSTOLICE;Wielkopolskie;POLSKA;1;;52.3324139;17.4789103;1;0;12;
2983;2023-04-17;2024-04-16;400000,0;TAK;MOTYLKOWA 24;52-200;WYSOKA;Dolnośląskie;POLSKA;1;;51.054978750000004;17.00845931494853;1;0;1;
2984;2023-04-18;2024-04-17;300000,0;TAK;WOJCIECHA GÓRSKIEGO 3;00-033;WARSZAWA;Mazowieckie;POLSKA;1;;52.23360115;21.01650290590451;1;0;5;
2985;2023-04-18;2024-04-17;60000,0;TAK;OSIEDLE DOLNE MIASTO 11;78-600;WAŁCZ;Zachodniopomorskie;POLSKA;1;;53.26434665;16.469004169456724;1;0;13;
2986;2023-04-18;2024-04-17;150000,0;TAK;ŁĘGSKA 22B;87-800;WŁOCŁAWEK;Kujawsko-Pomorskie;POLSKA;1;;52.6569248;19.0781766;1;0;2;
2987;2023-04-18;2024-04-17;120000,0;TAK;LEGIONÓW 7;62-510;KONIN;Wielkopolskie;POLSKA;1;;52.22975485;18.26395192373059;1;0;12;
2988;2023-04-18;2024-04-17;500000,0;TAK;STANISŁAWA FILIPKOWSKIEGO 10;81-578;Gdynia;Pomorskie;POLSKA;1;;54.4872291;18.424855690060394;1;0;10;
2989;2023-04-19;2024-04-18;120000,0;TAK;Pawlice 13;82-500;Pawlice;Pomorskie;POLSKA;1;;53.7114633;19.0405472;3;0;10;
2990;2023-04-19;2024-04-18;140000,0;TAK;Szepietowo-Wawrzyńce 58;18-210;Szepietowo;Podlaskie;POLSKA;1;;52.8499414;22.541847049399344;3;0;9;
2991;2023-04-20;2024-04-19;320000,0;TAK;RUDKA 27A;22-100;RUDKA;Lubelskie;POLSKA;1;;51.132817;23.4116182;3;0;3;
2992;2023-04-20;2024-04-19;142000,0;TAK;OSIEDLE POMORSKIE 2c;65-547;ZIELONA GÓRA;Lubuskie;POLSKA;1;;51.9367446;15.5515093;1;0;4;
2993;2023-04-21;2024-04-20;450000,0;TAK;Wałbrzyska 15;02-739;Warszawa;Mazowieckie;POLSKA;1;;52.172414;21.024077;1;1;5;
2994;2023-04-21;2024-04-20;506000,0;TAK;Dworcowa 44;64-115;Wilkowice;Wielkopolskie;POLSKA;1;;51.888903;16.541971;1;1;12;
2995;2023-04-27;2024-04-26;370000,0;TAK;WODNA 88;43-502;CZECHOWICE-DZIEDZICE;Śląskie;POLSKA;1;;49.89825225;18.985506595275332;1;0;15;
2996;2023-04-21;2024-04-20;509000,0;TAK;Pąsowej Róży 14;05-500;Nowa Wola;Mazowieckie;POLSKA;1;;52.091961;20.985939;1;1;5;
2997;2023-04-21;2024-04-20;420000,0;TAK;Sosnowa 8;89-310;Łobżenica;Kujawsko-Pomorskie;POLSKA;1;;53.26825445;17.251161022385553;1;0;2;
2998;2023-04-21;2024-04-20;120000,0;TAK;Lichnówki Drugie 16A;82-224;Lichnówki Drugie;Pomorskie;POLSKA;1;;54.08846;18.89998;3;0;10;
2999;2023-04-21;2024-04-20;653700,0;TAK;Młyńska 45F;55-093;Brzezia Łąka;Dolnośląskie;POLSKA;1;;51.116605;17.250403;1;1;1;
3000;2023-04-24;2024-04-23;270000,0;TAK;JANA KAROLA CHODKIEWICZA 6A;78-100;KOŁOBRZEG;Zachodniopomorskie;POLSKA;1;;54.1790059;15.592774707368774;1;0;13;
3001;2023-04-24;2024-04-23;156500,0;TAK;Fabryczna 10;08-110;Siedlce;Mazowieckie;POLSKA;1;;52.1589101;22.282905447892325;1;0;5;
3002;2023-05-01;2024-04-30;120000,0;TAK;NARCYZOWA 7;81-653;GDYNIA;Pomorskie;POLSKA;1;;54.4989962;18.518944080438594;1;0;10;
3003;2023-04-24;2024-04-23;150300,0;TAK;Kwiatowa 5;56-320;Krośnice;Dolnośląskie;POLSKA;1;;51.48077105;17.358987923022916;1;0;1;
3004;2023-04-24;2024-04-23;250000,0;TAK;POŻARÓW 30;68-111;POŻARÓW;Lubuskie;POLSKA;1;;51.66131445;15.313592842387797;3;0;4;
3005;2023-04-25;2024-04-24;150000,0;TAK;ZBYSZKA Z BOGDAŃCA 1;19-300;EŁK;Podlaskie;POLSKA;1;;53.81441415;22.336551474031218;1;0;9;
3006;2023-04-25;2024-04-24;120000,0;TAK;LIPOWSKA 68;43-502;CZECHOWICE-DZIEDZICE;Śląskie;POLSKA;1;;49.8731542;19.0057937;1;0;15;
3007;2023-04-25;2024-04-24;170000,0;TAK;JANA PAWŁA II 11;19-300;EŁK;Podlaskie;POLSKA;1;;53.802353;22.3592806;1;0;9;
3008;2023-04-25;2024-04-24;120000,0;TAK;WALICÓW 20;00-851;WARSZAWA;Mazowieckie;POLSKA;1;;52.23609;20.9926684;1;0;5;
3009;2023-04-25;2024-04-24;100000,0;TAK;STARODĘBSKA 17;87-800;WŁOCŁAWEK;Kujawsko-Pomorskie;POLSKA;1;;52.65111215;19.066460166857226;1;0;2;
3010;2023-04-25;2024-04-24;20000,0;TAK;Wolności 25;22-100;Chełm;Lubelskie;POLSKA;1;;51.1209452;23.4743136;1;0;3;
3011;2023-04-25;2024-04-24;100000,0;TAK;Sobieskiego 18;86-300;Grudziądz;Kujawsko-Pomorskie;POLSKA;1;;53.45380365;18.716291419374475;1;0;2;
3012;2023-04-25;2024-04-24;530000,0;TAK;Lazurowa 14;78-132;Grzybowo;Zachodniopomorskie;POLSKA;1;;54.152766549999996;15.484554802545233;1;0;13;
3013;2023-04-25;2024-04-24;282750,0;TAK;ZATORSKA 100;51-215;WROCŁAW;Dolnośląskie;POLSKA;1;;51.1605872;17.1372076;1;0;1;
3014;2023-04-25;2024-04-24;100000,0;TAK; 50H;11-513;Staświny;Warmińsko-Mazurskie;POLSKA;1;;53.970821;21.851995;1;2;11;
3015;2023-04-26;2024-04-25;310000,0;TAK;Ameriga Vespucciego 52;51-505;Wrocław;Dolnośląskie;POLSKA;1;;51.106283;17.125177;1;1;1;
3016;2023-04-26;2024-04-25;370000,0;TAK;PIASKOWA 11;01-067;WARSZAWA;Mazowieckie;POLSKA;1;;52.25650435;20.977067570837008;1;0;5;
3017;2023-04-26;2024-04-25;710000,0;TAK;Warszawska 96;05-090;Jaworowa;Mazowieckie;POLSKA;1;;52.144940;20.955376;1;1;5;
3018;2023-04-27;2024-04-26;220000,0;TAK;Sadowa 12;05-825;Grodzisk Mazowiecki;Mazowieckie;POLSKA;1;;52.10009895;20.617610049123687;1;0;5;
3019;2023-04-27;2024-04-26;220000,0;TAK;Wincentego Witosa 22-40 ;64-920;Pila;Wielkopolskie;POLSKA;1;;53.1135519;17.1134178;1;0;12;
3020;2023-04-27;2024-04-26;70000,0;TAK;TEOFILA NONIEWICZA 52;16-400;SUWAŁKI;Podlaskie;POLSKA;1;;54.1079895;22.93184995107665;1;0;9;
3021;2023-04-27;2024-04-26;400500,0;TAK; 15;07-410;Zabrodzie;Mazowieckie;POLSKA;1;;53.107013;21.557633;1;1;5;
3022;2023-04-27;2024-04-26;100000,0;TAK;Konstytucji 90 F;41-906;Bytom;Śląskie;POLSKA;1;;50.3503848;18.87782065;1;0;15;
3023;2023-04-27;2024-04-26;219000,0;TAK;Żytnia 4;10-823;Olsztyn;Warmińsko-Mazurskie;POLSKA;1;;53.76847365;20.43463443388889;1;0;11;
3024;2023-04-27;2024-04-26;376323,0;TAK;Jerzego Bajana 11;60-408;Poznań;Wielkopolskie;POLSKA;1;;52.4176591;16.8615028;1;0;12;
3025;2023-04-28;2024-04-27;180000,0;TAK;11 LISTOPADA 70;58-302;WAŁBRZYCH;Dolnośląskie;POLSKA;1;;50.7786099;16.2959985;1;0;1;
3026;2023-04-30;2024-04-29;181700,0;TAK;DUNIKOWSKIEGO 21;20-425;LUBLIN;Lubelskie;POLSKA;1;;51.21683485;22.569245967480157;1;0;3;
3027;2023-04-28;2024-04-27;20000,0;TAK;BRZEZINY 16;43-502;CZECHOWICE-DZIEDZICE;Śląskie;POLSKA;1;;49.89853255;18.9948073798274;1;0;15;
3028;2023-04-28;2024-04-27;20000,0;TAK;KASZTANOWY 2A;69-210;LUBNIEWICE;Lubuskie;POLSKA;1;;52.51278635;15.244197270878324;1;0;4;
3029;2023-04-28;2024-04-27;305100,0;TAK;JARZĘBINOWA 19;52-200;KARWIANY;Dolnośląskie;POLSKA;1;;51.0173831;17.009091742609797;1;0;1;
3030;2023-04-28;2024-04-27;123000,0;TAK;GRUNWALDZKA 38;43-600;JAWORZNO;Śląskie;POLSKA;1;;50.19947525;19.27721144267101;1;0;15;
3031;2023-04-28;2024-04-27;150000,0;TAK;Kazimierza Pułaskiego 57;08-110;Siedlce;Mazowieckie;POLSKA;1;;52.166994900000006;22.27468779536084;1;0;5;
3032;2023-04-28;2024-04-27;320000,0;TAK;Żaboklicka 14;08-110;Siedlce;Mazowieckie;POLSKA;1;;52.16626175;22.304459982357198;1;0;5;
3033;2023-04-28;2024-04-27;95000,0;TAK;Wyspiańskiego 44;06-400;Ciechanów;Mazowieckie;POLSKA;1;;52.889875950000004;20.59916650362751;1;0;5;
3034;2023-05-01;2024-04-30;120000,0;TAK;PLAC OFIAR PIAŚNICY 21;84-200;WEJHEROWO;Pomorskie;POLSKA;1;;54.6065323;18.233889020940442;1;0;10;
3035;2023-05-03;2024-05-02;125000,0;TAK;TRYNOSY-OSIEDLE 5;07-311;TRYNOSY-OSIEDLE;Mazowieckie;POLSKA;1;;52.878084099999995;21.741291205999957;3;0;5;
3036;2023-05-10;2024-05-09;350000,0;TAK;GEN. SIKORSKIEGO 42;66-200;ŚWIEBODZIN;Lubuskie;POLSKA;1;;52.2453645;15.5245109;1;0;4;
3037;2023-05-03;2024-05-02;20000,0;TAK;Kredowa 7;22-100;Chełm;Lubelskie;POLSKA;1;;51.1345484;23.5108561;1;0;3;
3038;2023-05-03;2024-05-02;120000,0;TAK;KSIĘCIA PONIATOWSKIEGO 39;71-111;szczecin;Zachodniopomorskie;POLSKA;1;;53.43617385;14.511756792418854;1;0;13;
3039;2023-05-05;2024-05-04;160000,0;TAK;3 MAJA 15A;44-230;CZERWIONKA-LESZCZYNY;Śląskie;POLSKA;1;;50.1531827;18.67338104638489;1;0;15;
3040;2023-05-08;2024-05-07;200000,0;TAK;DZIAŁOSZYN 198;59-916;DZIAŁOSZYN;Dolnośląskie;POLSKA;1;;50.98063234999999;14.949284201328993;3;0;1;
3041;2023-05-08;2024-05-07;288560,0;TAK;Tulipanów 12;83-200;Starogard Gdański;Pomorskie;POLSKA;1;;53.959517;18.519013;1;1;10;
3042;2023-05-08;2024-05-07;75000,0;TAK;WACŁAWICE 73;37-714;WACŁAWICE;Podkarpackie;POLSKA;1;;49.8871477;22.747789474079752;3;0;8;
3043;2023-05-23;2024-05-22;270000,0;TAK;SZKOCKA 62;54-402;WROCŁAW;Dolnośląskie;POLSKA;1;;51.1081778;16.9587104;1;0;1;
3044;2023-05-12;2024-05-11;350000,0;TAK;Zygmunta Krasińskiego 25;21-400;Łuków;Lubelskie;POLSKA;1;;51.939864299999996;22.38408317601494;1;0;3;
3045;2023-05-09;2024-05-08;20000,0;TAK;TERESPOLSKA 13;03-813;WARSZAWA;Mazowieckie;POLSKA;1;;52.2475774;21.06945096409944;1;0;5;
3046;2023-05-09;2024-05-08;95000,0;TAK;TRAUGUTTA 43;48-200;PRUDNIK;Opolskie;POLSKA;1;;50.31601415;17.57782581823536;1;0;7;
3047;2023-05-09;2024-05-08;490700,0;TAK;Przyjaciół Dzieci 20;64-600;Kowanówko;Wielkopolskie;POLSKA;1;;52.67246865;16.84837898917128;1;0;12;
3048;2023-05-10;2024-05-09;225000,0;TAK;RELAKSOWA 28;20-819;LUBLIN;Lubelskie;POLSKA;1;;51.26746075;22.52800005136141;1;0;3;
3049;2023-05-10;2024-05-09;150000,0;TAK;UJAZDÓWEK 37;06-400;UJAZDÓWEK;Mazowieckie;POLSKA;1;;52.85538;20.55691;3;0;5;
3050;2023-05-10;2024-05-09;150000,0;TAK;SZKOLNA 16;44-335;JASTRZĘBIE ZDRÓJ;Śląskie;POLSKA;1;;49.9471928;18.6174776;1;0;15;
3051;2023-05-10;2024-05-09;321150,0;TAK;Jana Pawła Woronicza 33C;02-640;Warszawa;Mazowieckie;POLSKA;1;;52.18844765;20.991415386990113;1;0;5;
3052;2023-05-10;2024-05-09;150000,0;TAK;OŚWIĘCIMSKA 222;45-627;OPOLE;Opolskie;POLSKA;1;;50.58889915;17.98425787638888;1;0;7;
3053;2023-06-02;2024-06-01;235000,0;TAK;SIELECKA 43A;42-500;BĘDZIN;Śląskie;POLSKA;1;;50.3092273;19.1424258;1;0;15;
3054;2023-05-10;2024-05-09;280000,0;TAK;Stanisława Leszczyńskiego 28;82-300;Elbląg;Pomorskie;POLSKA;1;;54.18755095;19.425771598043504;1;0;10;
3055;2023-05-11;2024-05-10;130000,0;TAK;PIŁSUDSKIEGO 22;49-300;BRZEG;Opolskie;POLSKA;1;;50.85888885;17.4594793446758;1;0;7;
3056;2023-05-11;2024-05-10;150000,0;TAK;WOJSŁAWICKA 23;22-100;CHEŁM;Lubelskie;POLSKA;1;;51.1219194;23.4851585;1;0;3;
3057;2023-05-11;2024-05-10;89000,0;TAK;Tadeusza Gajcego 21;58-309;Wałbrzych;Dolnośląskie;POLSKA;1;;50.8099745;16.2843055;1;0;1;
3058;2023-05-11;2024-05-10;700000,0;TAK;CZECHY 75;58-140;JAWORZYNA ŚLĄSKA;Dolnośląskie;POLSKA;1;;50.93506215;16.406514618242333;1;0;1;
3059;2023-05-12;2024-05-11;20000,0;TAK;LEONA KLIMECKIEGO 5;21-400;ŁUKÓW;Lubelskie;POLSKA;1;;51.93410265;22.382397525303077;1;0;3;
3060;2023-05-12;2024-05-11;210000,0;TAK;OSIEDLE WINCENTEGO WITOSA 17;37-500;JAROSŁAW;Podkarpackie;POLSKA;1;;50.01857565;22.665481826892336;1;0;8;
3061;2023-05-12;2024-05-11;90000,0;TAK;JERZMANKI 5;59-900;JERZMANKI;Dolnośląskie;POLSKA;1;;51.14313935;15.052128878566617;3;0;1;
3062;2023-05-12;2024-05-11;654708,0;TAK;GEN. WŁADYSŁAWA SIKORSKIEGO 7F;53-659;WROCŁAW;Dolnośląskie;POLSKA;1;;51.1143728;17.0211386;1;0;1;
3063;2023-05-12;2024-05-11;150000,0;TAK;KRÓLA MACIUSIA 13;04-526;WARSZAWA;Mazowieckie;POLSKA;1;;52.23901965;21.146456392339704;1;0;5;
